time ;Austria;Greece;Spain;Norway;UK
04.03.2019 05:00;0;0;0;0;0
04.03.2019 06:00;0.019;0;0;0;0
04.03.2019 07:00;0.267;0.318;0.003;0;0.118
04.03.2019 08:00;0.42;0.533;0.165;0.007;0.293
04.03.2019 09:00;0.435;0.625;0.27;0.02;0.439
04.03.2019 10:00;0.388;0.637;0.398;0.039;0.465
04.03.2019 11:00;0.374;0.601;0.499;0.062;0.393
04.03.2019 12:00;0.333;0.518;0.507;0.088;0.283
04.03.2019 13:00;0.224;0.397;0.355;0.111;0.185
04.03.2019 14:00;0.134;0.24;0.275;0.084;0.112
04.03.2019 15:00;0.087;0.071;0.199;0.057;0.072
04.03.2019 16:00;0.036;0.049;0.122;0.019;0.035
04.03.2019 17:00;0;0.024;0.081;0;0
04.03.2019 18:00;0;0;0.013;0;0
04.03.2019 19:00;0;0;0;0;0
04.03.2019 20:00;0;0;0;0;0
04.03.2019 21:00;0;0;0;0;0
04.03.2019 22:00;0;0;0;0;0
04.03.2019 23:00;0;0;0;0;0
05.03.2019 00:00;0;0;0;0;0
05.03.2019 01:00;0;0;0;0;0
05.03.2019 02:00;0;0;0;0;0
05.03.2019 03:00;0;0;0;0;0
05.03.2019 04:00;0;0;0;0;0
05.03.2019 05:00;0;0;0;0;0
05.03.2019 06:00;0.041;0.001;0;0;0
05.03.2019 07:00;0.378;0.358;0;0.002;0.02
05.03.2019 08:00;0.524;0.553;0.045;0.021;0.077
05.03.2019 09:00;0.573;0.638;0.257;0.058;0.301
05.03.2019 10:00;0.503;0.652;0.612;0.116;0.443
05.03.2019 11:00;0.399;0.615;0.634;0.165;0.417
05.03.2019 12:00;0.285;0.529;0.586;0.173;0.301
05.03.2019 13:00;0.213;0.402;0.49;0.147;0.211
05.03.2019 14:00;0.142;0.24;0.353;0.105;0.129
05.03.2019 15:00;0.091;0.066;0.2;0.064;0.065
05.03.2019 16:00;0.042;0.043;0.099;0.024;0.021
05.03.2019 17:00;0;0.023;0.076;0;0
05.03.2019 18:00;0;0;0.013;0;0
05.03.2019 19:00;0;0;0;0;0
05.03.2019 20:00;0;0;0;0;0
05.03.2019 21:00;0;0;0;0;0
05.03.2019 22:00;0;0;0;0;0
05.03.2019 23:00;0;0;0;0;0
06.03.2019 00:00;0;0;0;0;0
06.03.2019 01:00;0;0;0;0;0
06.03.2019 02:00;0;0;0;0;0
06.03.2019 03:00;0;0;0;0;0
06.03.2019 04:00;0;0;0;0;0
06.03.2019 05:00;0;0;0;0;0
06.03.2019 06:00;0.038;0;0;0;0
06.03.2019 07:00;0.225;0.036;0;0.015;0.006
06.03.2019 08:00;0.381;0.155;0.067;0.069;0.038
06.03.2019 09:00;0.54;0.562;0.147;0.128;0.057
06.03.2019 10:00;0.541;0.64;0.2;0.175;0.082
06.03.2019 11:00;0.494;0.606;0.164;0.215;0.11
06.03.2019 12:00;0.38;0.523;0.2;0.2;0.204
06.03.2019 13:00;0.238;0.399;0.172;0.138;0.239
06.03.2019 14:00;0.085;0.243;0.231;0.081;0.152
06.03.2019 15:00;0.057;0.075;0.218;0.053;0.095
06.03.2019 16:00;0.041;0.05;0.141;0.019;0.039
06.03.2019 17:00;0;0.027;0.093;0;0
06.03.2019 18:00;0;0;0.016;0;0
06.03.2019 19:00;0;0;0;0;0
06.03.2019 20:00;0;0;0;0;0
06.03.2019 21:00;0;0;0;0;0
06.03.2019 22:00;0;0;0;0;0
06.03.2019 23:00;0;0;0;0;0
07.03.2019 00:00;0;0;0;0;0
07.03.2019 01:00;0;0;0;0;0
07.03.2019 02:00;0;0;0;0;0
07.03.2019 03:00;0;0;0;0;0
07.03.2019 04:00;0;0;0;0;0
07.03.2019 05:00;0;0;0;0;0
07.03.2019 06:00;0.011;0.004;0;0;0.002
07.03.2019 07:00;0.124;0.391;0.008;0.003;0.039
07.03.2019 08:00;0.256;0.57;0.225;0.018;0.104
07.03.2019 09:00;0.307;0.642;0.488;0.034;0.395
07.03.2019 10:00;0.433;0.65;0.631;0.05;0.458
07.03.2019 11:00;0.44;0.611;0.669;0.068;0.433
07.03.2019 12:00;0.363;0.527;0.618;0.054;0.328
07.03.2019 13:00;0.235;0.402;0.516;0.034;0.221
07.03.2019 14:00;0.096;0.242;0.373;0.024;0.139
07.03.2019 15:00;0.064;0.071;0.2;0.012;0.075
07.03.2019 16:00;0.041;0.045;0.046;0.003;0.019
07.03.2019 17:00;0.001;0.025;0.042;0;0
07.03.2019 18:00;0;0;0.015;0;0
07.03.2019 19:00;0;0;0;0;0
07.03.2019 20:00;0;0;0;0;0
07.03.2019 21:00;0;0;0;0;0
07.03.2019 22:00;0;0;0;0;0
07.03.2019 23:00;0;0;0;0;0
08.03.2019 00:00;0;0;0;0;0
08.03.2019 01:00;0;0;0;0;0
08.03.2019 02:00;0;0;0;0;0
08.03.2019 03:00;0;0;0;0;0
08.03.2019 04:00;0;0;0;0;0
08.03.2019 05:00;0;0;0;0;0
08.03.2019 06:00;0.006;0.003;0;0;0
08.03.2019 07:00;0.084;0.283;0.001;0.009;0.013
08.03.2019 08:00;0.182;0.504;0.056;0.038;0.043
08.03.2019 09:00;0.259;0.605;0.198;0.076;0.103
08.03.2019 10:00;0.286;0.624;0.413;0.116;0.228
08.03.2019 11:00;0.288;0.592;0.589;0.14;0.335
08.03.2019 12:00;0.272;0.517;0.554;0.163;0.138
08.03.2019 13:00;0.231;0.398;0.474;0.161;0.12
08.03.2019 14:00;0.155;0.246;0.359;0.124;0.132
08.03.2019 15:00;0.104;0.079;0.205;0.09;0.088
08.03.2019 16:00;0.049;0.061;0.056;0.047;0.037
08.03.2019 17:00;0.001;0.031;0.045;0.003;0.001
08.03.2019 18:00;0;0;0.016;0;0
08.03.2019 19:00;0;0;0;0;0
08.03.2019 20:00;0;0;0;0;0
08.03.2019 21:00;0;0;0;0;0
08.03.2019 22:00;0;0;0;0;0
08.03.2019 23:00;0;0;0;0;0
09.03.2019 00:00;0;0;0;0;0
09.03.2019 01:00;0;0;0;0;0
09.03.2019 02:00;0;0;0;0;0
09.03.2019 03:00;0;0;0;0;0
09.03.2019 04:00;0;0;0;0;0
09.03.2019 05:00;0;0;0;0;0
09.03.2019 06:00;0.009;0.006;0;0;0.004
09.03.2019 07:00;0.153;0.31;0.033;0.009;0.09
09.03.2019 08:00;0.332;0.377;0.456;0.036;0.404
09.03.2019 09:00;0.358;0.456;0.593;0.064;0.49
09.03.2019 10:00;0.312;0.511;0.64;0.09;0.46
09.03.2019 11:00;0.224;0.499;0.638;0.11;0.346
09.03.2019 12:00;0.221;0.459;0.594;0.128;0.248
09.03.2019 13:00;0.234;0.362;0.503;0.127;0.219
09.03.2019 14:00;0.146;0.245;0.367;0.109;0.145
09.03.2019 15:00;0.1;0.152;0.2;0.078;0.102
09.03.2019 16:00;0.052;0.091;0.05;0.034;0.035
09.03.2019 17:00;0.001;0.031;0.045;0.002;0
09.03.2019 18:00;0;0;0.019;0;0
09.03.2019 19:00;0;0;0;0;0
09.03.2019 20:00;0;0;0;0;0
09.03.2019 21:00;0;0;0;0;0
09.03.2019 22:00;0;0;0;0;0
09.03.2019 23:00;0;0;0;0;0
10.03.2019 00:00;0;0;0;0;0
10.03.2019 01:00;0;0;0;0;0
10.03.2019 02:00;0;0;0;0;0
10.03.2019 03:00;0;0;0;0;0
10.03.2019 04:00;0;0;0;0;0
10.03.2019 05:00;0;0;0;0;0
10.03.2019 06:00;0.006;0.006;0;0;0
10.03.2019 07:00;0.094;0.374;0.028;0.267;0.014
10.03.2019 08:00;0.113;0.564;0.336;0.467;0.187
10.03.2019 09:00;0.107;0.642;0.526;0.536;0.357
10.03.2019 10:00;0.149;0.655;0.626;0.518;0.424
10.03.2019 11:00;0.168;0.617;0.636;0.444;0.416
10.03.2019 12:00;0.139;0.534;0.588;0.332;0.34
10.03.2019 13:00;0.082;0.409;0.496;0.193;0.238
10.03.2019 14:00;0.1;0.249;0.364;0.059;0.113
10.03.2019 15:00;0.12;0.075;0.2;0.049;0.092
10.03.2019 16:00;0.059;0.043;0.046;0.038;0.047
10.03.2019 17:00;0.003;0.026;0.042;0.005;0.001
10.03.2019 18:00;0;0;0.02;0;0
10.03.2019 19:00;0;0;0;0;0
10.03.2019 20:00;0;0;0;0;0
10.03.2019 21:00;0;0;0;0;0
10.03.2019 22:00;0;0;0;0;0
10.03.2019 23:00;0;0;0;0;0
11.03.2019 00:00;0;0;0;0;0
11.03.2019 01:00;0;0;0;0;0
11.03.2019 02:00;0;0;0;0;0
11.03.2019 03:00;0;0;0;0;0
11.03.2019 04:00;0;0;0;0;0
11.03.2019 05:00;0;0;0;0;0
11.03.2019 06:00;0.102;0.011;0;0;0.018
11.03.2019 07:00;0.378;0.411;0.021;0.181;0.201
11.03.2019 08:00;0.494;0.577;0.403;0.342;0.418
11.03.2019 09:00;0.505;0.648;0.594;0.421;0.527
11.03.2019 10:00;0.383;0.658;0.657;0.434;0.539
11.03.2019 11:00;0.332;0.62;0.658;0.397;0.485
11.03.2019 12:00;0.315;0.536;0.608;0.309;0.383
11.03.2019 13:00;0.226;0.41;0.513;0.195;0.241
11.03.2019 14:00;0.165;0.251;0.376;0.078;0.085
11.03.2019 15:00;0.11;0.082;0.205;0.063;0.046
11.03.2019 16:00;0.049;0.05;0.04;0.044;0.038
11.03.2019 17:00;0.001;0.031;0.032;0.007;0.004
11.03.2019 18:00;0;0;0.017;0;0
11.03.2019 19:00;0;0;0;0;0
11.03.2019 20:00;0;0;0;0;0
11.03.2019 21:00;0;0;0;0;0
11.03.2019 22:00;0;0;0;0;0
11.03.2019 23:00;0;0;0;0;0
12.03.2019 00:00;0;0;0;0;0
12.03.2019 01:00;0;0;0;0;0
12.03.2019 02:00;0;0;0;0;0
12.03.2019 03:00;0;0;0;0;0
12.03.2019 04:00;0;0;0;0;0
12.03.2019 05:00;0;0;0;0;0
12.03.2019 06:00;0.09;0;0;0;0
12.03.2019 07:00;0.365;0.013;0.042;0.066;0.003
12.03.2019 08:00;0.516;0.042;0.404;0.145;0.018
12.03.2019 09:00;0.532;0.083;0.551;0.25;0.047
12.03.2019 10:00;0.507;0.127;0.623;0.157;0.077
12.03.2019 11:00;0.432;0.258;0.615;0.136;0.085
12.03.2019 12:00;0.36;0.397;0.563;0.11;0.073
12.03.2019 13:00;0.253;0.291;0.492;0.083;0.05
12.03.2019 14:00;0.127;0.148;0.369;0.049;0.051
12.03.2019 15:00;0.067;0.078;0.206;0.028;0.065
12.03.2019 16:00;0.041;0.038;0.046;0.011;0.066
12.03.2019 17:00;0.004;0.011;0.042;0;0.005
12.03.2019 18:00;0;0;0.023;0;0
12.03.2019 19:00;0;0;0;0;0
12.03.2019 20:00;0;0;0;0;0
12.03.2019 21:00;0;0;0;0;0
12.03.2019 22:00;0;0;0;0;0
12.03.2019 23:00;0;0;0;0;0
13.03.2019 00:00;0;0;0;0;0
13.03.2019 01:00;0;0;0;0;0
13.03.2019 02:00;0;0;0;0;0
13.03.2019 03:00;0;0;0;0;0
13.03.2019 04:00;0;0;0;0;0
13.03.2019 05:00;0;0;0;0;0
13.03.2019 06:00;0.002;0;0;0;0.014
13.03.2019 07:00;0.023;0.011;0.048;0.005;0.144
13.03.2019 08:00;0.069;0.064;0.462;0.024;0.289
13.03.2019 09:00;0.121;0.125;0.627;0.052;0.403
13.03.2019 10:00;0.159;0.183;0.69;0.087;0.458
13.03.2019 11:00;0.186;0.25;0.688;0.118;0.427
13.03.2019 12:00;0.204;0.295;0.634;0.138;0.343
13.03.2019 13:00;0.215;0.263;0.533;0.134;0.239
13.03.2019 14:00;0.173;0.258;0.39;0.124;0.128
13.03.2019 15:00;0.112;0.194;0.215;0.093;0.085
13.03.2019 16:00;0.043;0.122;0.041;0.049;0.056
13.03.2019 17:00;0.001;0.045;0.034;0.006;0.004
13.03.2019 18:00;0;0;0.019;0;0
13.03.2019 19:00;0;0;0;0;0
13.03.2019 20:00;0;0;0;0;0
13.03.2019 21:00;0;0;0;0;0
13.03.2019 22:00;0;0;0;0;0
13.03.2019 23:00;0;0;0;0;0
14.03.2019 00:00;0;0;0;0;0
14.03.2019 01:00;0;0;0;0;0
14.03.2019 02:00;0;0;0;0;0
14.03.2019 03:00;0;0;0;0;0
14.03.2019 04:00;0;0;0;0;0
14.03.2019 05:00;0;0;0;0;0
14.03.2019 06:00;0.079;0.012;0;0.005;0
14.03.2019 07:00;0.351;0.325;0.067;0.231;0.02
14.03.2019 08:00;0.485;0.502;0.481;0.373;0.087
14.03.2019 09:00;0.51;0.579;0.644;0.41;0.164
14.03.2019 10:00;0.478;0.606;0.699;0.413;0.204
14.03.2019 11:00;0.396;0.615;0.692;0.326;0.306
14.03.2019 12:00;0.343;0.544;0.636;0.25;0.324
14.03.2019 13:00;0.257;0.423;0.534;0.188;0.253
14.03.2019 14:00;0.171;0.27;0.391;0.129;0.132
14.03.2019 15:00;0.108;0.164;0.215;0.086;0.073
14.03.2019 16:00;0.022;0.103;0.036;0.038;0.054
14.03.2019 17:00;0;0.028;0.03;0.004;0.008
14.03.2019 18:00;0;0;0.018;0;0
14.03.2019 19:00;0;0;0;0;0
14.03.2019 20:00;0;0;0;0;0
14.03.2019 21:00;0;0;0;0;0
14.03.2019 22:00;0;0;0;0;0
14.03.2019 23:00;0;0;0;0;0
15.03.2019 00:00;0;0;0;0;0
15.03.2019 01:00;0;0;0;0;0
15.03.2019 02:00;0;0;0;0;0
15.03.2019 03:00;0;0;0;0;0
15.03.2019 04:00;0;0;0;0;0
15.03.2019 05:00;0;0;0;0;0
15.03.2019 06:00;0.121;0;0;0;0.004
15.03.2019 07:00;0.384;0.063;0.095;0.055;0.066
15.03.2019 08:00;0.519;0.199;0.527;0.148;0.116
15.03.2019 09:00;0.553;0.314;0.653;0.207;0.145
15.03.2019 10:00;0.45;0.281;0.695;0.221;0.192
15.03.2019 11:00;0.41;0.32;0.681;0.193;0.255
15.03.2019 12:00;0.331;0.293;0.622;0.173;0.281
15.03.2019 13:00;0.234;0.258;0.522;0.141;0.233
15.03.2019 14:00;0.155;0.207;0.384;0.098;0.169
15.03.2019 15:00;0.071;0.15;0.212;0.059;0.118
15.03.2019 16:00;0.019;0.096;0.036;0.026;0.05
15.03.2019 17:00;0;0.042;0.029;0.003;0.004
15.03.2019 18:00;0;0;0.017;0;0
15.03.2019 19:00;0;0;0;0;0
15.03.2019 20:00;0;0;0;0;0
15.03.2019 21:00;0;0;0;0;0
15.03.2019 22:00;0;0;0;0;0
15.03.2019 23:00;0;0;0;0;0
16.03.2019 00:00;0;0;0;0;0
16.03.2019 01:00;0;0;0;0;0
16.03.2019 02:00;0;0;0;0;0
16.03.2019 03:00;0;0;0;0;0
16.03.2019 04:00;0;0;0;0;0
16.03.2019 05:00;0;0;0;0;0
16.03.2019 06:00;0.016;0.027;0;0.006;0.008
16.03.2019 07:00;0.07;0.433;0.102;0.183;0.055
16.03.2019 08:00;0.137;0.603;0.516;0.351;0.108
16.03.2019 09:00;0.208;0.672;0.64;0.446;0.2
16.03.2019 10:00;0.191;0.68;0.684;0.466;0.195
16.03.2019 11:00;0.192;0.641;0.67;0.424;0.31
16.03.2019 12:00;0.162;0.556;0.614;0.337;0.312
16.03.2019 13:00;0.155;0.429;0.518;0.215;0.248
16.03.2019 14:00;0.112;0.266;0.382;0.116;0.159
16.03.2019 15:00;0.102;0.088;0.213;0.097;0.051
16.03.2019 16:00;0.062;0.045;0.038;0.054;0.023
16.03.2019 17:00;0.007;0.03;0.031;0.008;0.001
16.03.2019 18:00;0;0;0.019;0;0
16.03.2019 19:00;0;0;0;0;0
16.03.2019 20:00;0;0;0;0;0
16.03.2019 21:00;0;0;0;0;0
16.03.2019 22:00;0;0;0;0;0
16.03.2019 23:00;0;0;0;0;0
17.03.2019 00:00;0;0;0;0;0
17.03.2019 01:00;0;0;0;0;0
17.03.2019 02:00;0;0;0;0;0
17.03.2019 03:00;0;0;0;0;0
17.03.2019 04:00;0;0;0;0;0
17.03.2019 05:00;0;0;0;0;0
17.03.2019 06:00;0.198;0.031;0;0;0.063
17.03.2019 07:00;0.447;0.429;0.085;0.013;0.256
17.03.2019 08:00;0.575;0.596;0.469;0.038;0.376
17.03.2019 09:00;0.626;0.667;0.632;0.076;0.416
17.03.2019 10:00;0.597;0.676;0.682;0.123;0.416
17.03.2019 11:00;0.524;0.636;0.673;0.135;0.375
17.03.2019 12:00;0.41;0.552;0.616;0.121;0.304
17.03.2019 13:00;0.266;0.426;0.515;0.098;0.24
17.03.2019 14:00;0.104;0.265;0.376;0.06;0.166
17.03.2019 15:00;0.042;0.089;0.219;0.037;0.118
17.03.2019 16:00;0.036;0.044;0.057;0.016;0.056
17.03.2019 17:00;0.008;0.03;0.047;0.002;0.008
17.03.2019 18:00;0;0;0.026;0;0
17.03.2019 19:00;0;0;0;0;0
17.03.2019 20:00;0;0;0;0;0
17.03.2019 21:00;0;0;0;0;0
17.03.2019 22:00;0;0;0;0;0
17.03.2019 23:00;0;0;0;0;0
18.03.2019 00:00;0;0;0;0;0
18.03.2019 01:00;0;0;0;0;0
18.03.2019 02:00;0;0;0;0;0
18.03.2019 03:00;0;0;0;0;0
18.03.2019 04:00;0;0;0;0;0
18.03.2019 05:00;0;0;0;0;0
18.03.2019 06:00;0.027;0.036;0;0.014;0.002
18.03.2019 07:00;0.114;0.435;0.122;0.261;0.028
18.03.2019 08:00;0.208;0.601;0.527;0.468;0.106
18.03.2019 09:00;0.236;0.672;0.659;0.546;0.234
18.03.2019 10:00;0.266;0.682;0.714;0.533;0.274
18.03.2019 11:00;0.281;0.644;0.705;0.469;0.242
18.03.2019 12:00;0.261;0.56;0.649;0.362;0.207
18.03.2019 13:00;0.229;0.434;0.547;0.226;0.169
18.03.2019 14:00;0.177;0.271;0.404;0.081;0.114
18.03.2019 15:00;0.125;0.09;0.227;0.048;0.085
18.03.2019 16:00;0.065;0.043;0.043;0.041;0.061
18.03.2019 17:00;0.008;0.03;0.038;0.019;0.009
18.03.2019 18:00;0;0;0.025;0;0
18.03.2019 19:00;0;0;0;0;0
18.03.2019 20:00;0;0;0;0;0
18.03.2019 21:00;0;0;0;0;0
18.03.2019 22:00;0;0;0;0;0
18.03.2019 23:00;0;0;0;0;0
19.03.2019 00:00;0;0;0;0;0
19.03.2019 01:00;0;0;0;0;0
19.03.2019 02:00;0;0;0;0;0
19.03.2019 03:00;0;0;0;0;0
19.03.2019 04:00;0;0;0;0;0
19.03.2019 05:00;0;0;0;0;0
19.03.2019 06:00;0.042;0.044;0;0.041;0.004
19.03.2019 07:00;0.135;0.45;0.067;0.329;0.031
19.03.2019 08:00;0.251;0.612;0.432;0.486;0.082
19.03.2019 09:00;0.297;0.68;0.59;0.545;0.146
19.03.2019 10:00;0.351;0.689;0.648;0.531;0.279
19.03.2019 11:00;0.343;0.648;0.653;0.469;0.426
19.03.2019 12:00;0.33;0.563;0.602;0.367;0.29
19.03.2019 13:00;0.273;0.435;0.515;0.232;0.245
19.03.2019 14:00;0.19;0.272;0.392;0.08;0.187
19.03.2019 15:00;0.129;0.092;0.23;0.047;0.115
19.03.2019 16:00;0.07;0.043;0.051;0.053;0.038
19.03.2019 17:00;0.011;0.03;0.04;0.02;0.007
19.03.2019 18:00;0;0;0.025;0;0
19.03.2019 19:00;0;0;0;0;0
19.03.2019 20:00;0;0;0;0;0
19.03.2019 21:00;0;0;0;0;0
19.03.2019 22:00;0;0;0;0;0
19.03.2019 23:00;0;0;0;0;0
20.03.2019 00:00;0;0;0;0;0
20.03.2019 01:00;0;0;0;0;0
20.03.2019 02:00;0;0;0;0;0
20.03.2019 03:00;0;0;0;0;0
20.03.2019 04:00;0;0;0;0;0
20.03.2019 05:00;0;0;0;0;0
20.03.2019 06:00;0.223;0.013;0;0.002;0.013
20.03.2019 07:00;0.462;0.223;0.135;0.055;0.053
20.03.2019 08:00;0.556;0.456;0.515;0.169;0.103
20.03.2019 09:00;0.532;0.564;0.657;0.276;0.18
20.03.2019 10:00;0.507;0.608;0.716;0.324;0.199
20.03.2019 11:00;0.497;0.609;0.708;0.365;0.193
20.03.2019 12:00;0.407;0.538;0.653;0.315;0.181
20.03.2019 13:00;0.282;0.421;0.552;0.216;0.158
20.03.2019 14:00;0.128;0.267;0.41;0.109;0.118
20.03.2019 15:00;0.057;0.162;0.233;0.069;0.078
20.03.2019 16:00;0.046;0.112;0.044;0.057;0.042
20.03.2019 17:00;0.012;0.044;0.032;0.024;0.006
20.03.2019 18:00;0;0;0.021;0;0
20.03.2019 19:00;0;0;0;0;0
20.03.2019 20:00;0;0;0;0;0
20.03.2019 21:00;0;0;0;0;0
20.03.2019 22:00;0;0;0;0;0
20.03.2019 23:00;0;0;0;0;0
21.03.2019 00:00;0;0;0;0;0
21.03.2019 01:00;0;0;0;0;0
21.03.2019 02:00;0;0;0;0;0
21.03.2019 03:00;0;0;0;0;0
21.03.2019 04:00;0;0;0;0;0
21.03.2019 05:00;0.032;0;0;0;0
21.03.2019 06:00;0.283;0.02;0;0;0.005
21.03.2019 07:00;0.515;0.259;0.14;0.023;0.04
21.03.2019 08:00;0.616;0.452;0.514;0.068;0.093
21.03.2019 09:00;0.641;0.57;0.654;0.12;0.16
21.03.2019 10:00;0.615;0.641;0.705;0.174;0.216
21.03.2019 11:00;0.545;0.634;0.7;0.213;0.247
21.03.2019 12:00;0.433;0.558;0.647;0.254;0.241
21.03.2019 13:00;0.286;0.436;0.549;0.216;0.212
21.03.2019 14:00;0.13;0.282;0.409;0.147;0.189
21.03.2019 15:00;0.075;0.111;0.235;0.092;0.133
21.03.2019 16:00;0.055;0.061;0.049;0.065;0.075
21.03.2019 17:00;0.013;0.043;0.035;0.028;0.013
21.03.2019 18:00;0;0;0.023;0;0
21.03.2019 19:00;0;0;0;0;0
21.03.2019 20:00;0;0;0;0;0
21.03.2019 21:00;0;0;0;0;0
21.03.2019 22:00;0;0;0;0;0
21.03.2019 23:00;0;0;0;0;0
22.03.2019 00:00;0;0;0;0;0
22.03.2019 01:00;0;0;0;0;0
22.03.2019 02:00;0;0;0;0;0
22.03.2019 03:00;0;0;0;0;0
22.03.2019 04:00;0;0;0;0;0
22.03.2019 05:00;0;0;0;0;0
22.03.2019 06:00;0.235;0.041;0;0.043;0.006
22.03.2019 07:00;0.457;0.393;0.136;0.106;0.038
22.03.2019 08:00;0.566;0.583;0.5;0.175;0.082
22.03.2019 09:00;0.603;0.671;0.643;0.234;0.122
22.03.2019 10:00;0.588;0.693;0.694;0.242;0.151
22.03.2019 11:00;0.519;0.66;0.69;0.28;0.19
22.03.2019 12:00;0.409;0.579;0.638;0.259;0.234
22.03.2019 13:00;0.277;0.452;0.541;0.178;0.224
22.03.2019 14:00;0.138;0.286;0.404;0.127;0.156
22.03.2019 15:00;0.066;0.102;0.234;0.104;0.122
22.03.2019 16:00;0.047;0.048;0.055;0.06;0.059
22.03.2019 17:00;0.016;0.035;0.042;0.002;0.008
22.03.2019 18:00;0;0.001;0.029;0;0
22.03.2019 19:00;0;0;0;0;0
22.03.2019 20:00;0;0;0;0;0
22.03.2019 21:00;0;0;0;0;0
22.03.2019 22:00;0;0;0;0;0
22.03.2019 23:00;0;0;0;0;0
23.03.2019 00:00;0;0;0;0;0
23.03.2019 01:00;0;0;0;0;0
23.03.2019 02:00;0;0;0;0;0
23.03.2019 03:00;0;0;0;0;0
23.03.2019 04:00;0;0;0;0;0
23.03.2019 05:00;0;0;0;0;0
23.03.2019 06:00;0.057;0.068;0;0.011;0.005
23.03.2019 07:00;0.165;0.454;0.101;0.079;0.036
23.03.2019 08:00;0.298;0.614;0.433;0.186;0.083
23.03.2019 09:00;0.465;0.683;0.595;0.384;0.157
23.03.2019 10:00;0.545;0.694;0.661;0.484;0.259
23.03.2019 11:00;0.533;0.656;0.664;0.425;0.32
23.03.2019 12:00;0.427;0.573;0.617;0.346;0.3
23.03.2019 13:00;0.288;0.446;0.526;0.236;0.242
23.03.2019 14:00;0.132;0.284;0.392;0.126;0.184
23.03.2019 15:00;0.056;0.105;0.235;0.087;0.133
23.03.2019 16:00;0.045;0.05;0.113;0.065;0.082
23.03.2019 17:00;0.017;0.036;0.092;0.03;0.024
23.03.2019 18:00;0;0.001;0.038;0;0
23.03.2019 19:00;0;0;0;0;0
23.03.2019 20:00;0;0;0;0;0
23.03.2019 21:00;0;0;0;0;0
23.03.2019 22:00;0;0;0;0;0
23.03.2019 23:00;0;0;0;0;0
24.03.2019 00:00;0;0;0;0;0
24.03.2019 01:00;0;0;0;0;0
24.03.2019 02:00;0;0;0;0;0
24.03.2019 03:00;0;0;0;0;0
24.03.2019 04:00;0;0;0;0;0
24.03.2019 05:00;0;0;0;0;0
24.03.2019 06:00;0.172;0.056;0;0.042;0.057
24.03.2019 07:00;0.31;0.409;0.09;0.141;0.307
24.03.2019 08:00;0.48;0.591;0.402;0.251;0.562
24.03.2019 09:00;0.599;0.676;0.595;0.294;0.602
24.03.2019 10:00;0.579;0.696;0.664;0.262;0.583
24.03.2019 11:00;0.52;0.658;0.667;0.22;0.52
24.03.2019 12:00;0.419;0.58;0.621;0.196;0.418
24.03.2019 13:00;0.285;0.455;0.531;0.176;0.282
24.03.2019 14:00;0.138;0.289;0.399;0.145;0.127
24.03.2019 15:00;0.067;0.105;0.236;0.111;0.053
24.03.2019 16:00;0.056;0.045;0.066;0.073;0.045
24.03.2019 17:00;0.018;0.033;0.052;0.027;0.022
24.03.2019 18:00;0;0.001;0.036;0;0
24.03.2019 19:00;0;0;0;0;0
24.03.2019 20:00;0;0;0;0;0
24.03.2019 21:00;0;0;0;0;0
24.03.2019 22:00;0;0;0;0;0
24.03.2019 23:00;0;0;0;0;0
25.03.2019 00:00;0;0;0;0;0
25.03.2019 01:00;0;0;0;0;0
25.03.2019 02:00;0;0;0;0;0
25.03.2019 03:00;0;0;0;0;0
25.03.2019 04:00;0;0;0;0;0
25.03.2019 05:00;0;0;0;0;0
25.03.2019 06:00;0.023;0.089;0;0.089;0.078
25.03.2019 07:00;0.13;0.475;0.157;0.354;0.408
25.03.2019 08:00;0.412;0.63;0.484;0.522;0.592
25.03.2019 09:00;0.543;0.697;0.628;0.585;0.626
25.03.2019 10:00;0.45;0.705;0.68;0.576;0.605
25.03.2019 11:00;0.349;0.665;0.676;0.51;0.539
25.03.2019 12:00;0.278;0.579;0.628;0.399;0.43
25.03.2019 13:00;0.234;0.451;0.536;0.256;0.288
25.03.2019 14:00;0.181;0.286;0.404;0.097;0.126
25.03.2019 15:00;0.118;0.104;0.238;0.037;0.046
25.03.2019 16:00;0.061;0.044;0.058;0.037;0.039
25.03.2019 17:00;0.01;0.033;0.036;0.028;0.021
25.03.2019 18:00;0;0.002;0.025;0;0
25.03.2019 19:00;0;0;0;0;0
25.03.2019 20:00;0;0;0;0;0
25.03.2019 21:00;0;0;0;0;0
25.03.2019 22:00;0;0;0;0;0
25.03.2019 23:00;0;0;0;0;0
26.03.2019 00:00;0;0;0;0;0
26.03.2019 01:00;0;0;0;0;0
26.03.2019 02:00;0;0;0;0;0
26.03.2019 03:00;0;0;0;0;0
26.03.2019 04:00;0;0;0;0;0
26.03.2019 05:00;0;0;0;0;0
26.03.2019 06:00;0.118;0.005;0;0.125;0.086
26.03.2019 07:00;0.441;0.083;0.216;0.292;0.151
26.03.2019 08:00;0.575;0.22;0.54;0.316;0.179
26.03.2019 09:00;0.563;0.33;0.67;0.281;0.263
26.03.2019 10:00;0.553;0.418;0.714;0.221;0.519
26.03.2019 11:00;0.5;0.474;0.703;0.216;0.522
26.03.2019 12:00;0.422;0.463;0.646;0.25;0.41
26.03.2019 13:00;0.301;0.399;0.548;0.215;0.288
26.03.2019 14:00;0.149;0.289;0.41;0.146;0.144
